Platform,System_ID,Latitude,Longitude,Date & Time,Air_Temp,RH,Pressure,Sea_Temp,Gust,Wind_Speed,Wind_Dir,Vis,Sig Height,Period
TH2,62045,49.9077,-2.8951,2026-07-14 20:00:00,17.9,87.9,10181,16.64,0.56,3.98,50.3,13305,,
TH2,62047,49.9077,-2.8951,2026-07-14 20:00:00,17.9,87.7,10182,16.65,0.49,4.85,49,12559,,
TH2,62045,49.9076,-2.8951,2026-07-14 19:00:00,17.7,88.6,10183,16.33,0.47,3.07,49.3,9602,,
TH2,62047,49.9076,-2.8951,2026-07-14 19:00:00,17.8,87.6,10184,16.33,0.49,4.85,49,12993,,
TH2,62045,49.9073,-2.8957,2026-07-14 18:00:00,17.2,90.6,10185,15.99,0.4,2.37,71.5,10809,,
TH2,62047,49.9073,-2.8957,2026-07-14 18:00:00,17.3,89.8,10186,15.99,0.49,4.85,49,11157,,
TH2,62045,49.907,-2.8963,2026-07-14 17:00:00,17.5,88.9,10186,15.91,0.6,3.35,53.6,12210,,
TH2,62047,49.907,-2.8963,2026-07-14 17:00:00,17.6,88.5,10187,15.92,0.49,4.85,49,12833,,
TH2,62045,49.9068,-2.897,2026-07-14 16:00:00,17.3,90,10189,15.94,0.77,5.08,52.3,12862,,
TH2,62047,49.9067,-2.897,2026-07-14 16:00:00,17.3,89.9,10189,15.94,0.49,4.85,49,12420,,
TH2,62045,49.9067,-2.8973,2026-07-14 15:00:00,17.1,90.6,10192,15.85,0.47,2.51,45.3,11688,,
TH2,62047,49.9067,-2.8973,2026-07-14 15:00:00,17.1,90.5,10193,15.84,0.49,4.85,49,10308,,
TH2,62045,49.9067,-2.8975,2026-07-14 14:00:00,17.1,90.4,10195,16.16,0.48,2.64,63.4,12159,,
TH2,62047,49.9067,-2.8975,2026-07-14 14:00:00,17,90.4,10196,16.15,0.49,4.85,49,11292,,
TH2,62045,49.9067,-2.8975,2026-07-14 13:00:00,17.2,89.2,10197,16.29,0.73,4.19,67.2,11517,,
TH2,62047,49.9067,-2.8975,2026-07-14 13:00:00,17.1,89.1,10197,16.29,0.49,4.85,49,11240,,
TH2,62045,49.9069,-2.897,2026-07-14 12:00:00,17.2,88.7,10197,16.31,0.69,3.99,67.7,12166,,
TH2,62047,49.9069,-2.897,2026-07-14 12:00:00,17.1,88.8,10197,16.32,0.49,4.85,49,11733,,
TH2,62045,49.9072,-2.8964,2026-07-14 11:00:00,17.1,88.4,10196,16.19,1.01,5.89,57.5,11524,,
TH2,62047,49.9072,-2.8964,2026-07-14 11:00:00,17,88.3,10197,16.2,0.49,4.85,49,10664,,
TH2,62045,49.9074,-2.8958,2026-07-14 10:00:00,17,87.5,10194,16.11,1.2,8.26,53.2,11228,,
TH2,62047,49.9074,-2.8958,2026-07-14 10:00:00,16.9,87.7,10194,16.11,0.49,4.85,49,11051,,
TH2,62045,49.9075,-2.8954,2026-07-14 09:00:00,16.8,89.5,10192,16.07,0.94,6.75,58.2,9642,,
TH2,62047,49.9075,-2.8954,2026-07-14 09:00:00,16.9,88.3,10193,16.08,0.49,4.85,49,9594,,
TH2,62045,49.9075,-2.8953,2026-07-14 08:00:00,16.7,88,10187,15.96,1.14,7.77,56.4,10966,,
TH2,62047,49.9075,-2.8953,2026-07-14 08:00:00,17,86.5,10188,15.96,0.49,4.85,49,11242,,
TH2,62045,49.9075,-2.8953,2026-07-14 07:00:00,16.7,89.7,10185,15.73,0.95,6.72,57.2,9978,,
TH2,62047,49.9075,-2.8953,2026-07-14 07:00:00,17,88.5,10186,15.73,0.49,4.85,49,9619,,
TH2,62045,49.9073,-2.8956,2026-07-14 06:00:00,16.7,91.5,10184,15.74,0.8,4.07,54.5,10181,,
TH2,62047,49.9073,-2.8956,2026-07-14 06:00:00,16.7,91.1,10185,15.74,0.49,4.85,49,10804,,
TH2,62045,49.9071,-2.896,2026-07-14 05:00:00,16.9,90.4,10183,15.75,1.01,6.26,66.1,11403,,
TH2,62047,49.9071,-2.8961,2026-07-14 05:00:00,16.8,90.6,10184,15.75,0.49,4.85,49,10981,,
TH2,62045,49.9068,-2.8969,2026-07-14 04:00:00,16.8,91.8,10181,15.73,0.9,6.03,65.6,10313,,
TH2,62047,49.9068,-2.8968,2026-07-14 04:00:00,16.8,91.3,10182,15.73,0.49,4.85,49,10249,,
TH2,62045,49.9067,-2.8972,2026-07-14 03:00:00,17.2,89.3,10178,15.74,1.14,7.08,57.8,10978,,
TH2,62047,49.9067,-2.8972,2026-07-14 03:00:00,17.2,89.2,10179,15.74,0.49,4.85,49,9921,,
TH2,62045,49.9067,-2.8974,2026-07-14 02:00:00,17.2,91,10180,15.76,0.97,7.77,64.3,8534,,
TH2,62047,49.9067,-2.8974,2026-07-14 02:00:00,17.1,91,10181,15.76,0.49,4.85,49,7159,,
TH2,62045,49.9068,-2.8976,2026-07-14 01:00:00,17.7,89,10178,16.05,1.15,9.27,68.2,9258,,
TH2,62047,49.9068,-2.8976,2026-07-14 01:00:00,17.6,89.1,10179,16.05,0.49,4.85,49,4589,,
TH2,62045,49.9068,-2.8975,2026-07-14 00:00:00,17.7,85.6,10183,16.14,0.88,5.28,67.2,9333,,
TH2,62047,49.9068,-2.8975,2026-07-14 00:00:00,17.7,85.5,10184,16.14,0.49,4.85,49,10812,,
TH2,62045,49.9072,-2.8965,2026-07-13 23:00:00,17.7,83.5,10184,16.03,0.65,3.81,68.7,11510,,
TH2,62047,49.9072,-2.8965,2026-07-13 23:00:00,17.7,83.4,10185,16.03,0.49,4.85,49,12028,,
TH2,62045,49.9074,-2.8958,2026-07-13 22:00:00,17.8,84.3,10179,15.95,0.83,5.63,63.9,11848,,
TH2,62047,49.9074,-2.8958,2026-07-13 22:00:00,17.8,84.2,10180,15.95,0.49,4.85,49,11696,,
TH2,62045,49.9076,-2.8953,2026-07-13 21:00:00,18.1,83.9,10176,15.98,0.92,6.5,71.3,10752,,
TH2,62047,49.9076,-2.8954,2026-07-13 21:00:00,18.1,83.7,10176,15.97,0.49,4.85,49,10665,,
TH2,62045,49.9077,-2.8952,2026-07-13 20:00:00,18.2,83.5,10172,16.14,0.82,6.24,92,11035,,
TH2,62047,49.9077,-2.8952,2026-07-13 20:00:00,18.3,83.1,10173,16.15,0.49,4.85,49,10931,,
TH2,62045,49.9077,-2.8951,2026-07-13 19:00:00,18.8,80.5,10169,16.01,0.8,5.92,87.9,12408,,
TH2,62047,49.9077,-2.8951,2026-07-13 19:00:00,18.8,80.3,10170,16,0.49,4.85,49,12437,,
TH2,62045,49.9076,-2.8952,2026-07-13 18:00:00,18.4,82.6,10163,16.15,0.98,7.2,89.2,10743,,
TH2,62047,49.9076,-2.8952,2026-07-13 18:00:00,18.4,82.6,10165,16.15,0.49,4.85,49,10760,,
TH2,62045,49.9073,-2.8957,2026-07-13 17:00:00,18.2,83.4,10168,15.87,1.14,7.96,109,10066,,
TH2,62047,49.9073,-2.8957,2026-07-13 17:00:00,18.2,83.1,10169,15.87,0.49,4.85,49,10129,,
TH2,62045,49.907,-2.8964,2026-07-13 16:00:00,17.9,84.5,10171,15.75,1.17,7.56,122.2,9943,,
TH2,62047,49.907,-2.8964,2026-07-13 16:00:00,17.8,84.5,10171,15.75,0.49,4.85,49,9295,,
TH2,62045,49.9067,-2.8972,2026-07-13 15:00:00,17.8,83.6,10158,15.78,1.24,8.64,75.7,10871,,
TH2,62047,49.9067,-2.8972,2026-07-13 15:00:00,17.8,83.6,10159,15.78,0.49,4.85,49,10478,,
TH2,62045,49.9067,-2.8973,2026-07-13 14:00:00,17.3,86.7,10165,15.73,1.2,6.83,57.4,9187,,
TH2,62047,49.9067,-2.8973,2026-07-13 14:00:00,17.3,86.6,10165,15.73,0.49,4.85,49,9076,,
TH2,62045,49.9067,-2.8974,2026-07-13 13:00:00,17.2,89,10176,16.22,0.96,5.69,57.4,8221,,
TH2,62047,49.9067,-2.8974,2026-07-13 13:00:00,17.2,88.6,10177,16.23,0.49,4.85,49,8206,,
TH2,62045,49.9068,-2.8975,2026-07-13 12:00:00,16.8,89.9,10194,16.24,0.58,3.55,67.7,9360,,
TH2,62047,49.9068,-2.8975,2026-07-13 12:00:00,17,89.3,10195,16.23,0.49,4.85,49,9011,,
TH2,62045,49.9069,-2.8971,2026-07-13 11:00:00,17.1,85.3,10193,16,0.76,3.73,78.8,11488,,
TH2,62047,49.9069,-2.8972,2026-07-13 11:00:00,17.1,84.8,10194,16.02,0.49,4.85,49,10094,,
TH2,62045,49.9071,-2.8964,2026-07-13 10:00:00,16.9,84.7,10189,15.93,1.04,6.45,53.5,11787,,
TH2,62047,49.9071,-2.8964,2026-07-13 10:00:00,16.8,85,10190,15.94,0.49,4.85,49,10705,,
TH2,62045,49.9073,-2.896,2026-07-13 09:00:00,16.8,83,10183,15.91,1.54,11.54,48.9,10463,,
TH2,62047,49.9073,-2.896,2026-07-13 09:00:00,16.7,83.1,10184,15.91,0.49,4.85,49,9463,,
TH2,62045,49.9075,-2.8955,2026-07-13 08:00:00,16.7,80.1,10180,15.94,1.85,12.85,56.2,9572,,
TH2,62047,49.9075,-2.8955,2026-07-13 08:00:00,16.7,80.3,10181,15.94,0.49,4.85,49,6897,,
TH2,62045,49.9075,-2.8953,2026-07-13 07:00:00,16.9,76.1,10173,15.98,1.6,12.06,60,11078,,
TH2,62047,49.9075,-2.8953,2026-07-13 07:00:00,17,76.4,10174,15.98,0.49,4.85,49,6243,,
TH2,62045,49.9074,-2.8954,2026-07-13 06:00:00,17.3,76.1,10172,16.13,1.62,10.25,63.6,10388,,
TH2,62047,49.9074,-2.8954,2026-07-13 06:00:00,17.3,76.2,10173,16.13,0.49,4.85,49,10105,,
TH2,62045,49.9072,-2.8957,2026-07-13 05:00:00,17.5,76.2,10173,15.91,1.51,8.81,58.7,11944,,
TH2,62047,49.9072,-2.8957,2026-07-13 05:00:00,17.5,76.3,10173,15.91,0.49,4.85,49,11872,,
TH2,62045,49.9069,-2.8964,2026-07-13 04:00:00,17.5,77.7,10177,15.87,1.63,10.88,61,12624,,
TH2,62047,49.9069,-2.8964,2026-07-13 04:00:00,17.5,77.8,10178,15.87,0.49,4.85,49,11038,,
TH2,62045,49.9066,-2.8971,2026-07-13 03:00:00,17.7,78,10176,15.88,1.76,12.31,55,10835,,
TH2,62047,49.9066,-2.8971,2026-07-13 03:00:00,17.6,78.2,10177,15.88,0.49,4.85,49,8243,,
TH2,62045,49.9066,-2.8973,2026-07-13 02:00:00,17.8,79,10177,16.28,1.64,11.9,57.6,11501,,
TH2,62047,49.9066,-2.8973,2026-07-13 02:00:00,17.7,80,10178,16.28,0.49,4.85,49,3862,,
TH2,62045,49.9066,-2.8973,2026-07-13 01:00:00,18.1,78.5,10181,16.49,1.6,9.8,65.5,11005,,
TH2,62047,49.9066,-2.8974,2026-07-13 01:00:00,18,79.5,10182,16.49,0.49,4.85,49,75000,,
TH2,62045,49.9066,-2.8971,2026-07-13 00:00:00,18.5,74.1,10186,16.66,1.79,8.11,67.9,5878,,
TH2,62047,49.9066,-2.8971,2026-07-13 00:00:00,18.4,74.3,10187,16.66,0.49,4.85,49,10751,,
TH2,62045,49.9069,-2.8965,2026-07-12 23:00:00,18.8,72.1,10190,16.51,1.54,7.42,69,8608,,
TH2,62047,49.9069,-2.8965,2026-07-12 23:00:00,18.8,72.3,10191,16.52,0.49,4.85,49,11875,,
TH2,62045,49.9071,-2.8961,2026-07-12 22:00:00,19.3,75.2,10192,16.65,1.54,6.68,67.5,11642,,
TH2,62047,49.9071,-2.8961,2026-07-12 22:00:00,19.3,75.3,10192,16.65,0.49,4.85,49,12797,,
TH2,62045,49.9075,-2.8953,2026-07-12 21:00:00,19.3,77.7,10187,16.82,1.46,10.07,69.5,13534,,
TH2,62047,49.9074,-2.8953,2026-07-12 21:00:00,19.3,77.6,10188,16.82,0.49,4.85,49,12987,,
TH2,62045,49.9076,-2.8948,2026-07-12 20:00:00,19.4,78.5,10184,16.88,1.39,9.53,81.7,13852,,
TH2,62047,49.9076,-2.8948,2026-07-12 20:00:00,19.4,78.1,10185,16.88,0.49,4.85,49,13551,,
TH2,62045,49.9077,-2.8946,2026-07-12 19:00:00,19.9,76.2,10179,16.7,1.24,7.17,68.1,16036,,
TH2,62047,49.9077,-2.8946,2026-07-12 19:00:00,19.9,76.2,10180,16.7,0.49,4.85,49,18596,,
TH2,62045,49.9077,-2.8945,2026-07-12 18:00:00,19.2,80.1,10181,16.77,1.13,6.81,64,14095,,
TH2,62047,49.9077,-2.8945,2026-07-12 18:00:00,19.2,80,10181,16.77,0.49,4.85,49,13184,,
TH2,62045,49.9076,-2.8947,2026-07-12 17:00:00,19.1,81.4,10188,16.8,1.21,9.21,82.2,11604,,
TH2,62047,49.9076,-2.8948,2026-07-12 17:00:00,18.9,82.2,10190,16.79,0.49,4.85,49,13362,,
TH2,62045,49.9073,-2.895,2026-07-12 16:00:00,18.4,86.1,10187,16.76,1.12,7.39,76.5,12665,,
TH2,62047,49.9073,-2.895,2026-07-12 16:00:00,18.3,86,10188,16.76,0.49,4.85,49,11418,,
TH2,62045,49.907,-2.8956,2026-07-12 15:00:00,18.2,87.6,10192,16.57,1.27,8.59,79.3,11169,,
TH2,62047,49.907,-2.8956,2026-07-12 15:00:00,18.2,87.3,10193,16.57,0.49,4.85,49,10776,,
TH2,62045,49.9069,-2.896,2026-07-12 14:00:00,18.5,86.7,10191,16.54,1.38,9.29,75,11263,,
TH2,62047,49.9069,-2.896,2026-07-12 14:00:00,18.5,86.8,10192,16.54,0.49,4.85,49,10438,,
TH2,62045,49.9068,-2.8961,2026-07-12 13:00:00,18,89.1,10197,16.62,1.1,7.29,66.7,9403,,
TH2,62047,49.9068,-2.8961,2026-07-12 13:00:00,18,89.1,10198,16.63,0.49,4.85,49,8108,,
TH2,62045,49.9068,-2.8961,2026-07-12 12:00:00,17.6,89.9,10200,16.56,1.16,9.02,58.7,8859,,
TH2,62047,49.9068,-2.8961,2026-07-12 12:00:00,17.8,88.6,10201,16.55,0.49,4.85,49,5751,,
TH2,62045,49.9069,-2.896,2026-07-12 11:00:00,17.3,91.9,10206,16.51,1.14,7.48,57,7886,,
TH2,62047,49.9069,-2.896,2026-07-12 11:00:00,17.3,90.2,10206,16.51,0.49,4.85,49,6800,,
TH2,62045,49.907,-2.8959,2026-07-12 10:00:00,17.3,90.7,10206,16.66,1.34,10.49,49.6,8526,,
TH2,62047,49.907,-2.8959,2026-07-12 10:00:00,17.5,90.1,10207,16.66,0.49,4.85,49,5760,,
TH2,62045,49.9072,-2.8957,2026-07-12 09:00:00,17.1,91.6,10208,16.7,1.43,8.13,54.2,8405,,
TH2,62047,49.9072,-2.8957,2026-07-12 09:00:00,17.1,91.6,10208,16.7,0.49,4.85,49,8199,,
TH2,62045,49.9074,-2.8953,2026-07-12 08:00:00,17.2,89.6,10212,16.89,1.36,9.81,68.3,12407,,
TH2,62047,49.9074,-2.8953,2026-07-12 08:00:00,17.1,89.8,10213,16.89,0.49,4.85,49,11428,,
TH2,62045,49.9075,-2.8948,2026-07-12 07:00:00,17.2,90.2,10208,16.92,1.18,8.36,63.9,12575,,
TH2,62047,49.9075,-2.8948,2026-07-12 07:00:00,17.1,90.2,10210,16.92,0.49,4.85,49,11956,,
TH2,62045,49.9076,-2.8948,2026-07-12 06:00:00,17.1,90,10201,16.59,1.1,6.7,55.7,12761,,
TH2,62047,49.9076,-2.8948,2026-07-12 06:00:00,17.1,89.8,10201,16.58,0.49,4.85,49,12245,,
TH2,62045,49.9076,-2.8948,2026-07-12 05:00:00,17.2,89.9,10196,16.66,1.1,7.34,59.2,12604,,
TH2,62047,49.9076,-2.8948,2026-07-12 05:00:00,17.2,89.6,10196,16.66,0.49,4.85,49,12131,,
TH2,62045,49.9074,-2.895,2026-07-12 04:00:00,17.3,89.1,10192,16.59,1.2,7.6,63.4,12802,,
TH2,62047,49.9074,-2.895,2026-07-12 04:00:00,17.3,88.8,10193,16.59,0.49,4.85,49,11991,,
TH2,62045,49.9071,-2.8954,2026-07-12 03:00:00,17.4,89,10190,16.52,1.41,9.55,60.5,12419,,
TH2,62047,49.9071,-2.8954,2026-07-12 03:00:00,17.4,88.7,10191,16.52,0.49,4.85,49,11754,,
TH2,62045,49.9069,-2.8957,2026-07-12 02:00:00,17.4,87.7,10191,16.6,1.47,9.64,64.5,13465,,
TH2,62047,49.9069,-2.8957,2026-07-12 02:00:00,17.4,87.3,10191,16.6,0.49,4.85,49,12629,,
TH2,62045,49.9069,-2.8958,2026-07-12 01:00:00,17.7,84.9,10190,16.63,1.33,8.29,65.1,15247,,
TH2,62047,49.9069,-2.8958,2026-07-12 01:00:00,17.7,84.7,10191,16.63,0.49,4.85,49,14741,,
TH2,62045,49.9068,-2.8959,2026-07-12 00:00:00,17.8,86.4,10190,16.7,1.27,9.33,69.5,12579,,
TH2,62047,49.9068,-2.8959,2026-07-12 00:00:00,17.8,86.3,10191,16.69,0.49,4.85,49,11970,,
TH2,62045,49.9068,-2.8959,2026-07-11 23:00:00,18.1,84.8,10193,17.29,1.02,7.88,73.6,13809,,
TH2,62047,49.9068,-2.8959,2026-07-11 23:00:00,18.1,84.7,10194,17.28,0.49,4.85,49,12422,,
TH2,62045,49.9069,-2.8958,2026-07-11 22:00:00,18.5,84.1,10191,17.81,1.09,7.73,72.6,13786,,
TH2,62047,49.9069,-2.8958,2026-07-11 22:00:00,18.5,83.9,10192,17.8,0.49,4.85,49,12645,,
TH2,62045,49.9072,-2.8955,2026-07-11 21:00:00,19,82.8,10188,18.28,1.14,8.73,81.6,14836,,
TH2,62047,49.9072,-2.8955,2026-07-11 21:00:00,19,82.7,10188,18.27,0.49,4.85,49,13540,,
TH2,62045,49.9074,-2.8951,2026-07-11 20:00:00,19.6,80.2,10181,18.47,1.14,7.64,83.2,15859,,
TH2,62047,49.9074,-2.8951,2026-07-11 20:00:00,19.6,80.2,10182,18.47,0.49,4.85,49,14993,,
TH2,62045,49.9075,-2.8948,2026-07-11 19:00:00,20.1,77.5,10179,18.36,1.14,8.36,96.1,18755,,
TH2,62047,49.9075,-2.8948,2026-07-11 19:00:00,19.9,77.8,10181,18.38,0.49,4.85,49,16100,,
TH2,62045,49.9075,-2.8947,2026-07-11 18:00:00,20,78.1,10177,18.15,0.84,6.84,87.1,18420,,
TH2,62047,49.9075,-2.8947,2026-07-11 18:00:00,19.7,79.3,10179,18.15,0.49,4.85,49,16272,,
TH2,62045,49.9076,-2.8946,2026-07-11 17:00:00,19.3,81.8,10177,17.48,0.85,6.62,95.6,12490,,
TH2,62047,49.9076,-2.8946,2026-07-11 17:00:00,19,83.2,10178,17.49,0.49,4.85,49,13818,,
TH2,62045,49.9075,-2.8947,2026-07-11 16:00:00,19.2,80.2,10177,16.53,0.93,7.44,89.9,13209,,
TH2,62047,49.9075,-2.8947,2026-07-11 16:00:00,18.8,81.7,10179,16.53,0.49,4.85,49,13565,,
TH2,62045,49.9073,-2.895,2026-07-11 15:00:00,19.3,79.2,10179,16.51,1.14,8.74,81.7,16900,,
TH2,62047,49.9073,-2.895,2026-07-11 15:00:00,19.1,80.2,10181,16.51,0.49,4.85,49,14484,,
TH2,62045,49.9071,-2.8955,2026-07-11 14:00:00,19.5,81.1,10179,17.06,1.38,10.25,68.6,13558,,
TH2,62047,49.9071,-2.8955,2026-07-11 14:00:00,19.3,81.7,10178,17.07,0.49,4.85,49,11890,,
TH2,62045,49.9069,-2.8957,2026-07-11 13:00:00,19,85.2,10181,17.1,1.23,5.95,59.1,11242,,
TH2,62047,49.9069,-2.8957,2026-07-11 13:00:00,19,85.3,10182,17.11,0.49,4.85,49,9569,,
TH2,62045,49.9068,-2.8958,2026-07-11 12:00:00,18.9,85.2,10182,16.83,1.08,5.64,61.1,10845,,
TH2,62047,49.9068,-2.8957,2026-07-11 12:00:00,18.9,85.1,10182,16.82,0.49,4.85,49,9197,,
TH2,62045,49.9068,-2.8958,2026-07-11 11:00:00,18.8,86.5,10182,17.41,1,6.47,60,8382,,
TH2,62047,49.9068,-2.8958,2026-07-11 11:00:00,18.8,86.3,10183,17.41,0.49,4.85,49,8977,,
TH2,62045,49.9068,-2.8958,2026-07-11 10:00:00,19,86,10178,17.66,1.09,6.1,61.3,9131,,
TH2,62047,49.9068,-2.8958,2026-07-11 10:00:00,19,85.8,10179,17.66,0.49,4.85,49,10278,,
TH2,62045,49.9069,-2.8957,2026-07-11 09:00:00,18.6,87.9,10176,18.06,1.13,5.63,59.5,12453,,
TH2,62047,49.9069,-2.8957,2026-07-11 09:00:00,18.6,87.8,10177,18.06,0.49,4.85,49,10608,,
TH2,62045,49.9071,-2.8953,2026-07-11 08:00:00,18.6,87.8,10173,18.18,1.13,7.84,50.8,11657,,
TH2,62047,49.9071,-2.8953,2026-07-11 08:00:00,18.6,88.2,10174,18.17,0.49,4.85,49,11795,,
TH2,62045,49.9073,-2.895,2026-07-11 07:00:00,18.8,86.8,10174,18.18,1.05,7.89,57.4,14546,,
TH2,62047,49.9073,-2.895,2026-07-11 07:00:00,18.5,87.5,10174,18.18,0.49,4.85,49,13103,,
TH2,62045,49.9074,-2.8947,2026-07-11 06:00:00,18.7,86.8,10168,18.06,1.02,7.6,63.5,15697,,
TH2,62047,49.9074,-2.8947,2026-07-11 06:00:00,18.6,86.8,10171,18.06,0.49,4.85,49,14364,,
TH2,62045,49.9074,-2.8946,2026-07-11 05:00:00,18.5,86.2,10165,17.91,0.79,4.32,57.5,14786,,
TH2,62047,49.9074,-2.8946,2026-07-11 05:00:00,18.5,86.1,10166,17.91,0.49,4.85,49,14061,,
TH2,62045,49.9074,-2.8946,2026-07-11 04:00:00,18.1,88.2,10163,17.88,0.59,3.63,48.8,16238,,
TH2,62047,49.9074,-2.8946,2026-07-11 04:00:00,18.1,88,10164,17.88,0.49,4.85,49,15938,,
TH2,62045,49.9073,-2.8948,2026-07-11 03:00:00,18.1,87.3,10163,17.72,0.77,6.3,60.9,20102,,
TH2,62047,49.9073,-2.8948,2026-07-11 03:00:00,18.1,87,10165,17.72,0.89,5.2,53.3,18400,,
TH2,62045,49.9071,-2.895,2026-07-11 02:00:00,18.4,85.1,10166,17.81,0.89,6.94,64.4,21362,,
TH2,62047,49.9071,-2.895,2026-07-11 02:00:00,18.5,84.6,10167,17.81,0.92,6.72,52.9,19379,,
TH2,62045,49.9069,-2.8954,2026-07-11 01:00:00,18.3,84.6,10165,17.9,0.85,5.49,40.8,21474,,
TH2,62047,49.9069,-2.8954,2026-07-11 01:00:00,18.2,84.4,10166,17.9,0.9,6.26,48.7,19191,,
TH2,62045,49.9068,-2.8955,2026-07-11 00:00:00,18.6,83.2,10167,17.9,0.58,3.89,61.1,17156,,
TH2,62047,49.9068,-2.8955,2026-07-11 00:00:00,18.6,83,10168,17.91,0.72,5.28,61,16242,,
TH2,62045,49.9068,-2.8956,2026-07-10 23:00:00,18.5,81.6,10164,17.77,0.53,2.89,57.5,18711,,
TH2,62047,49.9068,-2.8956,2026-07-10 23:00:00,18.4,81.6,10164,17.77,0.64,4.83,48,18080,,
TH2,62045,49.9067,-2.8956,2026-07-10 22:00:00,19.7,71.3,10162,17.72,0.6,3.89,55.6,23463,,
TH2,62047,49.9067,-2.8956,2026-07-10 22:00:00,19.7,71.5,10163,17.73,0.58,4.63,61,23009,,
TH2,62045,49.9069,-2.8953,2026-07-10 21:00:00,19.2,79.2,10157,18.32,0.59,4.39,48.5,23236,,
TH2,62047,49.9069,-2.8953,2026-07-10 21:00:00,19.2,79,10158,18.3,0.66,5.3,58.8,22554,,
TH2,62045,49.907,-2.8953,2026-07-10 20:00:00,19.1,83,10151,18.66,0.48,3.79,42.7,20113,,
TH2,62047,49.907,-2.8952,2026-07-10 20:00:00,19,83,10152,18.65,0.54,4.59,47.8,19190,,
TH2,62045,49.9071,-2.8949,2026-07-10 19:00:00,19.1,83.9,10149,18.83,0.64,5.48,50.7,18247,,
TH2,62047,49.9071,-2.8949,2026-07-10 19:00:00,19.1,83.4,10149,18.83,0.59,4.96,62.7,16578,,
TH2,62045,49.9072,-2.8947,2026-07-10 18:00:00,19.7,81.3,10148,18.78,0.58,4.06,77.8,11203,,
TH2,62047,49.9072,-2.8947,2026-07-10 18:00:00,19.6,81.4,10149,18.78,0.55,3.36,70.1,12989,,
TH2,62045,49.9073,-2.8946,2026-07-10 17:00:00,20.2,76.8,10148,18.51,0.63,5.28,103.9,14364,,
TH2,62047,49.9073,-2.8946,2026-07-10 17:00:00,19.7,78.5,10150,18.52,0.66,5.05,94.9,11934,,
TH2,62045,49.9073,-2.8946,2026-07-10 16:00:00,19.1,82.6,10151,17.92,0.5,3.95,62.7,9913,,
TH2,62047,49.9073,-2.8946,2026-07-10 16:00:00,19.2,81.9,10152,17.93,0.53,3.61,52.6,8047,,
TH2,62045,49.9073,-2.8946,2026-07-10 15:00:00,19.4,79.1,10155,17.83,0.66,5.47,59.3,11695,,
TH2,62047,49.9073,-2.8946,2026-07-10 15:00:00,19.5,78.5,10156,17.84,0.67,5.02,52.9,10115,,
TH2,62045,49.9073,-2.8946,2026-07-10 14:00:00,18.4,86.4,10156,17.61,0.64,5.21,60.8,6986,,
TH2,62047,49.9073,-2.8946,2026-07-10 14:00:00,18.5,86,10157,17.61,0.68,4.63,51.9,5872,,
TH2,62045,49.9071,-2.8949,2026-07-10 13:00:00,18.5,87.8,10157,17.66,0.8,6.51,78.5,7564,,
TH2,62047,49.9071,-2.8949,2026-07-10 13:00:00,18,89.6,10158,17.66,0.84,6.99,61.6,5889,,
TH2,62045,49.907,-2.8951,2026-07-10 12:00:00,18,90.8,10158,17.63,0.86,6.22,67.7,7149,,
TH2,62047,49.907,-2.8951,2026-07-10 12:00:00,17.9,90.8,10158,17.66,0.75,5.94,81.7,6840,,
TH2,62045,49.9069,-2.8952,2026-07-10 11:00:00,17.7,92.6,10159,17.39,0.69,4.97,52.3,9040,,
TH2,62047,49.9069,-2.8952,2026-07-10 11:00:00,17.7,92.2,10159,17.41,0.64,5.35,67.2,6251,,
TH2,62045,49.9069,-2.8953,2026-07-10 10:00:00,18,90.4,10158,17.13,0.68,5.09,58.4,10748,,
TH2,62047,49.9069,-2.8953,2026-07-10 10:00:00,18,90.1,10159,17.25,0.74,6.12,67.4,8631,,
TH2,62045,49.9069,-2.8954,2026-07-10 09:00:00,18.1,89.8,10157,17.17,0.59,4.58,70.3,14659,,
TH2,62047,49.9069,-2.8953,2026-07-10 09:00:00,18.1,89.5,10157,17.17,0.68,5.65,65.1,12059,,
TH2,62045,49.907,-2.8953,2026-07-10 08:00:00,18.2,87.1,10156,17.73,0.6,4.3,69,22949,,
TH2,62047,49.907,-2.8953,2026-07-10 08:00:00,18.2,86.9,10156,17.72,0.68,5.59,62.6,21672,,
TH2,62045,49.9068,-2.8951,2026-07-10 07:00:00,18.2,88.4,10152,18.45,0.51,4.12,55,21944,,
TH2,62047,49.9071,-2.8951,2026-07-10 07:00:00,18.2,88.1,10153,18.49,0.62,4.99,62.8,19407,,
TH2,62045,49.9071,-2.8949,2026-07-10 06:00:00,18.6,87.5,10150,18.91,0.8,4.15,63.9,20684,,
TH2,62047,49.9071,-2.8948,2026-07-10 06:00:00,18.5,87.4,10151,18.91,0.64,5.44,65.9,18527,,
TH2,62045,49.9072,-2.8947,2026-07-10 05:00:00,18.9,85.1,10149,18.74,0.77,6.49,66.8,25604,,
TH2,62047,49.9072,-2.8947,2026-07-10 05:00:00,18.8,84.9,10151,18.75,0.77,4.93,60.3,24473,,
TH2,62045,49.9073,-2.8945,2026-07-10 04:00:00,18.9,83.5,10147,18.23,0.58,4.82,48.8,32933,,
TH2,62047,49.9073,-2.8945,2026-07-10 04:00:00,18.9,83.9,10148,18.24,0.5,3.84,47.9,29648,,
