Dual,AWS_ID,Type,Date,Time,Min_Since,Latitude,Longitude,Temperature,Humidity,Pressure,Sea_Temp,Wind_Direction,Wind_Speed,Gust,COG,SOG,Wave_Height,Wave_Period,Visibility
D,62047,3,230526,2300,2,499079,-28950,143,955,102873,1383,3225,165,32,0,50,,,24156
D,62045,3,240526,000,2,499080,-28947,143,948,102853,1372,3269,282,33,0,27,,,19461
D,62047,3,240526,000,2,499080,-28947,142,951,102861,1389,3396,298,40,0,29,,,29782
D,62045,3,240526,200,2,499081,-28946,145,884,102865,1378,128,300,42,0,27,,,37365
D,62045,3,240526,100,2,499081,-28945,147,896,102848,1384,3580,365,46,0,31,,,31802
D,62045,3,240526,300,2,499081,-28946,143,906,102886,1375,211,222,32,0,32,,,30449
D,62047,3,240526,300,2,499081,-28946,142,911,102893,1375,239,112,30,0,32,,,38873
D,62047,3,240526,200,2,499081,-28946,144,889,102872,1393,135,174,45,0,29,,,51003
D,62047,3,240526,500,2,499080,-28949,140,914,102931,1367,151,265,40,0,37,,,33507
D,62045,3,240526,400,2,499080,-28947,141,918,102898,1372,178,223,31,0,29,,,28239
D,62047,3,240526,400,2,499080,-28947,140,922,102905,1373,223,192,33,0,29,,,34475
D,62047,3,240526,600,2,499079,-28952,142,903,102970,1343,97,330,43,0,42,,,31669
D,62045,3,240526,600,2,499078,-28952,144,894,102963,1335,111,368,54,0,42,,,27656
D,62047,3,240526,700,2,499077,-28955,143,881,102998,1356,257,323,42,0,23,,,42306
D,62045,3,240526,700,2,499077,-28955,143,876,102988,1351,231,172,42,0,21,,,31088
D,62047,3,240526,800,2,499077,-28955,142,885,103018,1363,361,310,41,0,28,,,43856
D,62045,3,240526,800,2,499077,-28955,143,883,103012,1357,450,189,39,0,27,,,17964
D,62047,3,240526,900,2,499077,-28954,141,894,103030,1357,523,317,41,0,32,,,36380
D,62045,3,240526,900,2,499077,-28954,141,895,103024,1352,458,263,38,0,31,,,30477
D,62045,3,240526,1000,2,499077,-28953,140,901,103032,1329,382,254,56,0,43,,,32763
D,62047,3,240526,1000,2,499077,-28953,140,902,103036,1337,422,328,48,0,44,,,33441
D,62045,3,240526,1100,2,499078,-28952,142,888,103015,1342,556,399,61,0,26,,,25683
D,62047,3,240526,1100,2,499078,-28952,142,891,103020,1342,613,366,57,0,25,,,33705
D,62047,3,240526,1200,2,499079,-28950,146,878,102990,1364,527,327,55,0,21,,,27561
D,62045,3,240526,1200,2,499079,-28950,144,883,102978,1364,584,384,52,0,21,,,23551
D,62047,3,240526,1400,2,499081,-28946,152,882,102941,1420,546,253,40,0,21,,,16984
D,62047,3,240526,1300,2,499080,-28946,149,881,102963,1392,569,275,51,0,47,,,18076
D,62045,3,240526,1300,2,499080,-28946,145,898,102949,1391,605,342,47,0,46,,,16146
D,62045,3,240526,1400,2,499081,-28946,148,903,102924,1417,582,313,45,0,20,,,15284
D,62047,3,240526,1500,2,499081,-28946,155,883,102925,1444,466,241,40,0,21,,,16208
D,62045,3,240526,1500,2,499081,-28946,152,895,102916,1443,528,278,38,0,19,,,14188
D,62047,3,240526,1600,2,499081,-28947,156,880,102902,1436,588,310,50,0,37,,,14808
D,62045,3,240526,1700,2,499080,-28948,161,860,102872,1452,697,412,54,0,20,,,9318
D,62047,3,240526,1700,2,499080,-28948,158,871,102880,1453,658,315,53,0,18,,,13282
D,62045,3,240526,1900,2,499079,-28952,159,863,102847,1416,705,521,64,0,17,,,13721
D,62047,3,240526,1800,2,499080,-28950,159,868,102859,1455,819,468,65,0,12,,,13122
D,62045,3,240526,1800,2,499080,-28950,159,870,102853,1456,703,504,67,0,13,,,13110
D,62047,3,240526,2000,2,499077,-28954,156,876,102850,1436,858,464,53,0,13,,,14064
D,62047,3,240526,1900,2,499079,-28952,159,863,102855,1424,850,473,57,0,19,,,12197
D,62045,3,240526,2000,2,499077,-28954,156,874,102842,1433,715,524,61,0,14,,,13774
D,62045,3,240526,2100,2,499077,-28954,157,862,102877,1454,714,558,71,0,19,,,14655
D,62045,3,240526,2200,2,499077,-28954,156,860,102869,1392,849,626,75,0,20,,,15126
D,62047,3,240526,2100,2,499077,-28954,157,865,102885,1455,833,497,62,0,20,,,15280
D,62047,3,250526,000,2,499079,-28951,157,837,102866,1331,830,483,63,0,25,,,22110
D,62047,3,240526,2300,2,499078,-28953,156,844,102873,1352,1008,568,68,0,42,,,19513
D,62045,3,240526,2300,2,499078,-28953,157,841,102867,1350,882,629,75,0,42,,,18517
D,62045,3,250526,000,2,499079,-28951,156,841,102859,1331,973,499,67,0,23,,,19271
D,62045,3,250526,100,2,499081,-28948,151,852,102856,1405,939,410,51,0,34,,,18787
D,62047,3,250526,200,2,499081,-28946,153,863,102827,1407,631,446,63,0,23,,,14117
D,62047,3,250526,100,2,499081,-28948,152,847,102867,1405,848,374,49,0,33,,,20575
D,62045,3,250526,200,2,499081,-28946,154,857,102819,1407,722,478,60,0,21,,,14233
D,62047,3,250526,300,2,499082,-28946,154,858,102824,1384,791,396,60,0,22,,,11956
D,62047,3,250526,400,2,499082,-28946,155,859,102828,1448,869,445,63,0,25,,,11794
D,62045,3,250526,300,2,499082,-28946,153,862,102812,1385,877,478,59,0,21,,,11768
D,62045,3,250526,500,2,499081,-28947,156,875,102824,1435,934,611,76,0,32,,,7902
D,62047,3,250526,500,2,499081,-28947,157,874,102833,1435,777,655,82,0,31,,,8179
,,,,,,,,,,,,,,,,,,,
D,62045,3,250526,600,2,499081,-28949,157,873,102826,1424,845,518,79,0,25,,,6910
D,62047,3,250526,600,2,499081,-28949,156,877,102832,1425,916,544,70,0,26,,,6204
D,62045,3,250526,700,2,499080,-28951,156,888,102861,1429,765,581,74,0,22,,,5170
D,62047,3,250526,700,2,499080,-28951,156,889,102871,1429,906,538,65,0,24,,,4556
D,62045,3,250526,800,2,499079,-28953,153,904,102875,1425,771,597,69,0,28,,,4110
D,62047,3,250526,900,2,499077,-28955,152,906,102893,1369,877,494,60,0,23,,,3254
D,62047,3,250526,800,2,499079,-28953,153,904,102886,1427,917,532,61,0,27,,,3365
D,62045,3,250526,1000,2,499077,-28955,150,915,102875,1432,627,550,66,0,33,,,3994
D,62045,3,250526,900,2,499077,-28955,152,907,102885,1367,740,554,64,0,24,,,3910
D,62047,3,250526,1000,2,499077,-28955,150,914,102881,1434,761,492,59,0,34,,,3276
D,62045,3,250526,1100,2,499078,-28954,149,911,102871,1440,776,584,70,0,23,,,3980
D,62047,3,250526,1100,2,499078,-28954,149,910,102877,1441,895,515,62,0,23,,,3509
D,62047,3,250526,1200,2,499078,-28953,150,905,102839,1457,804,429,56,0,21,,,3952
D,62045,3,250526,1200,2,499078,-28953,151,901,102834,1456,770,386,63,0,20,,,5422
D,62047,3,250526,1300,2,499079,-28951,155,886,102808,1471,720,526,75,0,22,,,4944
D,62047,3,250526,1400,2,499081,-28947,159,866,102779,1463,620,435,66,0,50,,,6048
D,62045,3,250526,1400,2,499081,-28947,157,873,102763,1463,704,486,62,0,50,,,6273
D,62045,3,250526,1300,2,499080,-28950,158,869,102786,1472,835,563,67,0,21,,,5464
D,62047,3,250526,1600,2,499082,-28946,162,859,102730,1512,806,574,83,0,26,,,7643
D,62045,3,250526,1600,2,499082,-28946,166,839,102713,1512,905,601,72,0,25,,,8115
D,62047,3,250526,1500,2,499081,-28946,159,869,102756,1441,786,528,83,0,30,,,6492
D,62045,3,250526,1500,2,499082,-28946,163,853,102739,1439,876,638,78,0,30,,,6615
D,62047,3,250526,1700,2,499082,-28947,164,868,102704,1474,772,530,78,0,68,,,7856
D,62045,3,250526,1700,2,499082,-28947,168,845,102693,1474,883,551,69,0,67,,,8709
D,62045,3,250526,1800,2,499081,-28948,170,840,102679,1469,781,591,73,0,45,,,9777
D,62045,3,250526,1900,2,499080,-28951,164,871,102658,1454,777,551,79,0,27,,,9999
D,62047,3,250526,1800,2,499081,-28948,168,855,102690,1469,652,582,80,0,44,,,9457
D,62047,3,250526,1900,2,499080,-28951,164,869,102665,1455,880,567,75,0,26,,,10483
D,62047,3,250526,2000,2,499079,-28953,164,859,102682,1467,958,449,58,0,31,,,12517
D,62047,3,250526,2100,2,499078,-28956,159,870,102695,1497,1005,452,56,0,32,,,12166
D,62045,3,250526,2000,2,499079,-28953,164,859,102675,1467,818,493,60,0,30,,,12166
D,62045,3,250526,2200,2,499077,-28956,158,871,102672,1419,987,546,65,0,27,,,12036
D,62047,3,250526,2200,2,499077,-28956,157,874,102679,1418,1105,478,60,0,28,,,12425
D,62045,3,250526,2100,2,499078,-28956,160,870,102687,1497,870,501,62,0,31,,,11861
D,62047,3,250526,2300,2,499077,-28955,157,880,102661,1447,1130,494,59,0,33,,,12148
D,62045,3,250526,2300,2,499077,-28955,157,878,102655,1446,988,543,64,0,31,,,11923
D,62045,3,260526,000,2,499078,-28954,159,874,102612,1462,1023,523,66,0,30,,,12340
D,62047,3,260526,000,2,499078,-28954,158,876,102619,1463,1188,511,69,0,31,,,13058
D,62045,3,260526,100,2,499079,-28952,159,883,102588,1462,1235,365,56,0,57,,,13454
D,62047,3,260526,100,2,499079,-28952,159,879,102596,1462,1151,352,52,0,55,,,13550
D,62047,3,260526,200,2,499080,-28948,173,858,102559,1452,1167,566,69,279,28,,,16833
D,62045,3,260526,200,2,499080,-28949,171,869,102552,1452,1371,576,74,0,28,,,14726
D,62045,3,260526,300,2,499082,-28946,160,893,102538,1434,1304,269,41,0,33,,,13799
D,62047,3,260526,300,2,499082,-28946,161,889,102545,1437,1112,286,45,11,34,,,15178
D,62047,3,260526,400,2,499082,-28946,178,862,102558,1464,212,159,42,0,33,,,15773
D,62047,3,260526,500,2,499082,-28946,155,905,102573,1465,155,194,45,0,35,,,9178
D,62045,3,260526,400,2,499082,-28946,179,859,102550,1464,234,164,36,0,33,,,15291
D,62045,3,260526,500,2,499082,-28946,154,914,102567,1465,124,308,40,0,34,,,8936
D,62045,3,260526,600,2,499081,-28946,154,913,102592,1468,354,314,41,0,20,,,9348
D,62047,3,260526,600,2,499081,-28947,159,891,102600,1468,379,195,41,0,18,,,10716
D,62045,3,260526,700,2,499081,-28948,155,915,102604,1474,298,295,39,0,25,,,9563
D,62047,3,260526,700,2,499081,-28948,159,899,102613,1473,367,242,44,0,23,,,11395
D,62047,3,260526,800,2,499080,-28951,156,915,102618,1486,410,257,39,0,44,,,10141
D,62045,3,260526,800,2,499080,-28951,156,920,102612,1482,371,198,43,0,44,,,8718
D,62047,3,260526,900,2,499078,-28954,157,914,102614,1499,567,373,45,0,21,,,10853
D,62045,3,260526,900,2,499078,-28954,157,916,102607,1489,528,323,41,0,20,,,12855
D,62047,3,260526,1000,2,499077,-28955,159,910,102603,1535,617,360,51,0,23,,,12057
D,62045,3,260526,1000,2,499077,-28955,159,911,102597,1521,508,296,45,0,24,,,13352
D,62045,3,260526,1100,2,499077,-28955,158,910,102599,1496,430,296,39,0,14,,,15112
D,62047,3,260526,1200,2,499077,-28954,163,888,102567,1569,676,363,49,0,30,,,16073
D,62047,3,260526,1100,2,499077,-28955,157,911,102604,1514,523,348,44,0,14,,,13521
D,62045,3,260526,1200,2,499077,-28954,163,886,102561,1551,530,327,46,0,31,,,16358
D,62047,3,260526,1300,2,499078,-28953,164,876,102513,1574,860,353,53,0,43,,,17308
D,62045,3,260526,1300,2,499078,-28953,165,874,102508,1552,801,284,55,0,43,,,17452
D,62047,3,260526,1400,2,499079,-28950,171,835,102469,1575,848,380,50,0,17,,,21317
D,62045,3,260526,1400,2,499079,-28950,177,808,102463,1572,1018,389,49,0,17,,,18921
D,62045,3,260526,1500,2,499081,-28947,184,773,102400,1585,983,338,44,0,44,,,20956
D,62047,3,260526,1600,2,499082,-28946,177,808,102358,1578,638,272,41,0,20,,,25848
D,62045,3,260526,1600,2,499082,-28946,178,803,102348,1573,741,297,40,0,20,,,22997
D,62047,3,260526,1500,2,499081,-28947,177,804,102415,1587,858,358,50,0,43,,,24453
D,62045,3,260526,1700,2,499082,-28946,170,855,102342,1613,580,315,39,0,11,,,12164
D,62047,3,260526,1700,2,499082,-28946,172,845,102350,1615,511,280,44,0,11,,,19570
D,62045,3,260526,1800,2,499082,-28946,171,839,102326,1614,804,435,56,0,17,,,17823
D,62047,3,260526,1900,2,499081,-28947,173,802,102298,1572,722,384,62,0,26,,,30612
D,62047,3,260526,1800,2,499082,-28946,170,845,102338,1616,738,308,56,0,17,,,19877
D,62047,3,260526,2100,2,499079,-28953,174,784,102317,1595,945,504,63,0,25,,,42742
D,62047,3,260526,2000,2,499080,-28949,170,831,102302,1561,750,450,57,0,39,,,35336
D,62045,3,260526,2200,2,499078,-28955,171,790,102315,1570,733,510,64,0,18,,,30324
D,62047,3,260526,2200,2,499078,-28955,171,791,102322,1571,867,462,55,0,18,,,43614
D,62045,3,260526,2100,2,499079,-28953,174,784,102311,1592,828,571,67,0,26,,,31125
D,62045,3,260526,2000,2,499080,-28949,170,828,102295,1561,627,450,58,0,38,,,27037
D,62047,3,260526,2300,2,499077,-28955,173,763,102297,1575,943,498,59,0,11,,,47061
D,62045,3,260526,2300,2,499077,-28955,173,759,102290,1573,825,568,63,0,12,,,31470
D,62045,3,270526,100,2,499078,-28954,171,776,102201,1550,812,600,77,0,24,,,28640
D,62045,3,270526,000,2,499077,-28955,168,797,102259,1528,702,514,67,0,21,,,29273
D,62047,3,270526,100,2,499078,-28954,170,777,102208,1550,939,545,68,0,25,,,40669
D,62047,3,270526,000,2,499077,-28955,167,799,102266,1529,813,459,59,0,23,,,41082
D,62047,3,270526,300,2,499080,-28950,165,795,102133,1532,763,559,69,0,20,,,35328
D,62047,3,270526,200,2,499079,-28952,168,767,102155,1530,872,526,66,0,23,,,42753
D,62045,3,270526,200,2,499079,-28953,168,765,102148,1525,896,393,81,0,23,,,29768
D,62047,3,270526,400,2,499082,-28946,165,824,102111,1543,814,468,62,0,32,,,31192
D,62045,3,270526,300,2,499080,-28950,165,801,102124,1532,948,509,67,0,20,,,27386
D,62045,3,270526,400,2,499082,-28946,164,830,102099,1543,939,463,58,0,31,,,23687
D,62047,3,270526,500,2,499083,-28947,164,840,102132,1538,759,433,70,0,25,,,29477
D,62045,3,270526,500,2,499083,-28946,164,842,102119,1531,850,508,64,0,24,,,22434
D,62047,3,270526,700,2,499082,-28948,171,825,102168,1507,729,605,75,0,23,,,15949
D,62047,3,270526,600,2,499083,-28947,172,822,102132,1555,903,609,71,0,28,,,28254
D,62045,3,270526,600,2,499083,-28947,173,818,102123,1556,1088,547,66,0,29,,,23012
D,62045,3,270526,700,2,499082,-28948,174,814,102152,1504,864,614,70,0,25,,,23617
D,62047,3,270526,800,2,499081,-28950,159,867,102180,1518,722,616,76,0,23,,,15587
D,62045,3,270526,800,2,499081,-28950,161,857,102183,1517,770,575,87,0,19,,,14697
D,62047,3,270526,900,2,499080,-28953,159,863,102178,1510,854,667,84,0,42,,,12812
D,62047,3,270526,1000,2,499078,-28957,162,857,102189,1549,972,570,75,0,40,,,11856
D,62045,3,270526,900,2,499080,-28953,159,862,102171,1509,711,694,97,0,40,,,13049
D,62045,3,270526,1000,2,499078,-28957,161,859,102182,1549,829,624,79,0,38,,,11197
D,62047,3,270526,1100,2,499078,-28957,159,867,102151,1505,947,696,82,0,44,,,11753
D,62045,3,270526,1100,2,499077,-28957,159,868,102145,1506,809,754,89,0,43,,,12310
D,62045,3,270526,1200,2,499078,-28957,161,842,102110,1518,799,773,100,0,41,,,12578
D,62047,3,270526,1200,2,499078,-28957,161,843,102117,1519,944,749,96,0,41,,,12932
D,62045,3,270526,1300,2,499078,-28956,160,834,102055,1465,803,724,100,0,88,,,14549
D,62047,3,270526,1300,2,499078,-28956,159,834,102060,1465,949,748,98,0,89,,,14786
D,62047,3,270526,1400,2,499079,-28955,161,836,102032,1432,981,731,104,0,61,,,13039
D,62045,3,270526,1400,2,499079,-28955,162,835,102026,1434,931,595,104,0,59,,,12497
D,62047,3,270526,1500,2,499081,-28951,158,856,102004,1441,824,838,105,0,47,,,10570
D,62045,3,270526,1500,2,499081,-28951,162,842,101997,1441,1007,851,105,0,46,,,11128
D,62047,3,270526,1600,2,499083,-28948,163,836,101948,1524,868,926,112,0,48,,,8749
D,62045,3,270526,1600,2,499083,-28948,166,821,101935,1524,1040,858,103,0,45,,,9057
D,62047,3,270526,1700,2,499083,-28947,166,825,101928,1507,878,903,109,0,55,,,7660
D,62045,3,270526,1700,2,499083,-28947,170,811,101913,1507,1050,844,103,0,55,,,8585
D,62045,3,270526,1800,2,499083,-28948,167,827,101894,1509,1048,872,103,0,48,,,7769
D,62047,3,270526,1800,2,499083,-28948,165,837,101906,1510,873,935,114,0,49,,,7579
D,62047,3,270526,1900,2,499083,-28949,165,839,101884,1489,880,951,118,0,54,,,7880
D,62045,3,270526,1900,2,499083,-28949,166,836,101877,1489,1072,928,112,0,51,,,7749
D,62047,3,270526,2000,2,499083,-28951,163,847,101864,1503,910,784,108,0,65,,,8412
D,62047,3,270526,2100,2,499081,-28953,164,852,101963,1500,1458,544,78,0,61,,,8225
D,62045,3,270526,2000,2,499083,-28951,164,848,101859,1503,1021,833,113,0,67,,,8023
D,62045,3,270526,2100,2,499081,-28953,165,849,101955,1500,1313,551,88,0,62,,,7859
D,62047,3,270526,2200,2,499080,-28956,159,881,101975,1471,1168,316,48,0,61,,,7648
D,62045,3,270526,2200,2,499080,-28956,159,881,101969,1471,1038,347,50,0,62,,,7218
D,62047,3,270526,2300,2,499078,-28957,154,896,101920,1475,1099,475,61,0,54,,,7711
D,62045,3,270526,2300,2,499078,-28957,155,897,101913,1475,971,531,71,0,53,,,7065
D,62047,3,280526,000,2,499078,-28957,154,899,101874,1414,1154,421,56,0,68,,,9330
D,62045,3,280526,000,2,499078,-28957,155,897,101867,1414,1020,471,59,0,67,,,8354
D,62047,3,280526,100,2,499079,-28956,158,894,101815,1471,1300,504,66,0,63,,,11178
D,62045,3,280526,100,2,499079,-28956,159,892,101809,1471,1140,531,65,0,62,,,10104
D,62045,3,280526,200,2,499079,-28955,156,916,101830,1473,1375,352,52,0,81,,,10188
D,62047,3,280526,200,2,499079,-28955,155,918,101837,1473,1435,322,48,0,84,,,11678
D,62047,3,280526,300,2,499080,-28950,158,933,101848,1472,1793,340,60,0,48,,,14339
D,62045,3,280526,300,2,499080,-28950,158,935,101842,1472,1827,316,53,0,47,,,10507
D,62045,3,280526,400,2,499082,-28947,152,952,101834,1443,1482,238,36,0,79,,,9700
D,62047,3,280526,400,2,499081,-28947,152,951,101840,1443,1347,238,32,0,81,,,13229
D,62047,3,280526,500,2,499083,-28945,151,952,101847,1471,1344,340,43,0,92,,,12621
D,62045,3,280526,500,2,499083,-28945,151,955,101842,1470,1520,356,49,0,92,,,9662
D,62045,3,280526,600,2,499083,-28945,159,937,101901,1489,1757,409,53,0,65,,,10200
D,62047,3,280526,600,2,499083,-28945,156,945,101902,1489,1611,341,48,0,64,,,8539
D,62045,3,280526,700,2,499083,-28945,167,884,101940,1508,1792,427,61,0,56,,,10710
D,62047,3,280526,700,2,499083,-28945,166,888,101946,1509,1721,373,53,0,59,,,10660
D,62047,3,280526,800,2,499082,-28946,167,886,102004,1514,1346,250,36,0,28,,,11776
D,62045,3,280526,800,2,499082,-28946,167,887,101997,1513,1421,249,38,0,26,,,11246
D,62047,3,280526,900,2,499082,-28948,168,900,102088,1512,570,90,19,0,50,,,9372
D,62045,3,280526,900,2,499081,-28948,168,898,102081,1514,493,78,17,0,50,,,9273
D,62047,3,280526,1000,2,499080,-28952,175,892,102075,1522,1823,261,40,0,39,,,8426
D,62045,3,280526,1000,2,499080,-28952,171,916,102066,1523,1706,254,34,0,37,,,6685
D,62045,3,280526,1100,2,499079,-28955,171,913,102054,1514,1536,298,40,0,29,,,9231
D,62047,3,280526,1100,2,499079,-28955,173,901,102062,1524,1692,332,45,0,31,,,11940
D,62047,3,280526,1200,2,499078,-28956,175,884,102043,1543,1803,333,45,0,19,,,12077
D,62045,3,280526,1200,2,499078,-28956,172,904,102036,1533,1672,297,37,0,24,,,9914
D,62047,3,280526,1300,2,499078,-28955,171,882,102055,1549,1955,216,40,0,32,,,9373
D,62045,3,280526,1300,2,499078,-28955,177,863,102054,1514,1576,211,42,0,35,,,13354
D,62045,3,280526,1400,2,499079,-28954,175,853,102002,1562,1498,463,54,0,23,,,15386
D,62047,3,280526,1400,2,499079,-28954,179,835,102009,1559,1622,486,61,0,25,,,17918
D,62047,3,280526,1500,2,499080,-28951,175,880,102023,1598,2395,238,34,0,28,,,15519
D,62045,3,280526,1500,2,499080,-28951,176,882,102016,1555,2270,243,37,0,28,,,13073
D,62047,3,280526,1600,2,499081,-28948,191,746,101994,1640,2140,238,34,0,16,,,21696
D,62045,3,280526,1600,2,499081,-28948,192,747,101989,1591,2247,138,24,0,15,,,18396
D,62047,3,280526,1700,2,499083,-28945,186,811,101993,1641,2671,307,45,0,33,,,20528
D,62045,3,280526,1700,2,499083,-28945,186,811,101986,1609,2563,330,49,0,31,,,17387
D,62047,3,280526,1800,2,499084,-28944,172,925,102013,1688,2804,451,55,0,27,,,12427
D,62045,3,280526,1800,2,499084,-28944,172,930,102006,1653,2720,517,61,0,25,,,9427
D,62047,3,280526,1900,2,499084,-28944,158,970,102042,1629,2897,419,53,0,30,,,4406
D,62045,3,280526,1900,2,499084,-28944,158,973,102035,1625,2816,485,60,0,29,,,4031
D,62047,3,280526,2000,2,499083,-28944,159,955,102065,1589,2712,229,33,0,18,,,9637
D,62047,3,280526,2100,2,499082,-28945,161,940,102112,1573,2751,331,44,0,49,,,11914
D,62045,3,280526,2100,2,499082,-28945,161,939,102106,1544,2756,289,54,0,47,,,10173
D,62045,3,280526,2200,2,499081,-28949,160,938,102116,1592,2900,471,59,0,24,,,9797
D,62047,3,280526,2200,2,499081,-28949,161,934,102123,1592,2714,520,62,0,25,,,11432
D,62047,3,280526,2300,2,499079,-28954,162,903,102103,1584,2705,386,53,0,27,,,16433
D,62045,3,280526,2300,2,499079,-28954,161,908,102092,1584,2761,459,58,0,26,,,14219
D,62047,3,290526,000,2,499077,-28956,162,895,102112,1557,2799,674,78,0,24,,,17022
D,62047,3,290526,100,2,499077,-28955,159,896,102117,1568,3065,583,70,0,44,,,16160
D,62045,3,290526,100,2,499077,-28956,159,899,102110,1568,3235,618,72,0,44,,,14243
D,62045,3,290526,000,2,499077,-28956,161,900,102103,1556,2958,603,71,0,23,,,14603
D,62047,3,290526,200,2,499077,-28954,157,854,102123,1520,3253,461,58,0,36,,,24422
D,62045,3,290526,200,2,499077,-28954,157,855,102121,1519,3385,551,67,0,36,,,20045
D,62045,3,290526,300,2,499078,-28952,153,921,102121,1493,3363,293,44,0,35,,,14084
D,62047,3,290526,300,2,499078,-28952,153,922,102128,1492,3284,281,48,0,34,,,17143
D,62045,3,290526,400,2,499080,-28949,151,898,102153,1495,3209,373,51,0,36,,,18820
D,62047,3,290526,400,2,499080,-28950,150,901,102160,1494,3312,371,57,0,36,,,21698
D,62045,3,290526,500,2,499081,-28946,150,908,102163,1503,3304,254,34,0,45,,,17935
D,62047,3,290526,500,2,499081,-28946,150,912,102170,1503,3413,282,42,0,45,,,22850
D,62047,3,290526,600,2,499082,-28945,150,909,102251,1554,3302,392,52,0,33,,,21087
D,62045,3,290526,600,2,499082,-28945,151,908,102244,1554,3162,379,46,0,34,,,17363
D,62047,3,290526,700,2,499083,-28945,151,912,102296,1525,3045,357,44,0,32,,,31093
D,62045,3,290526,700,2,499083,-28945,151,911,102290,1525,2924,387,46,0,33,,,22795
D,62047,3,290526,800,2,499082,-28945,154,906,102358,1560,3028,384,47,0,42,,,26246
D,62045,3,290526,800,2,499082,-28945,154,906,102351,1560,2906,420,52,0,45,,,19379
D,62047,3,290526,900,2,499082,-28946,155,894,102397,1560,3038,329,47,0,40,,,24920
